timestamp,heartrate,steps,calories,gsr,skin_temp,air_temp
48,0,0.9,0.508,90.5,86.5,
47,0,1.0,0.538,90.4,86.1,
45,0,1.0,0.515,90.3,86.0,
45,0,0.9,0.544,90.3,86.0,
45,0,1.0,0.55,90.0,86.0,
47,0,0.9,0.512,90.0,86.0,
47,0,1.0,0.533,90.0,86.0,
47,0,0.9,0.541,90.0,85.7,
49,0,1.0,0.539,89.8,85.6,
49,0,0.9,0.538,89.8,85.6,
47,0,1.0,0.544,89.8,85.6,
47,0,0.9,0.518,89.8,85.6,
46,0,1.0,0.536,89.7,85.6,
46,0,0.8,0.536,89.6,85.6,
46,0,0.9,0.524,89.6,85.6,
46,0,1.0,0.537,89.6,85.6,
46,0,0.9,0.534,89.6,85.6,
47,0,0.9,0.543,89.6,85.6,
47,0,1.1,0.541,89.5,85.6,
47,0,0.9,0.543,89.4,85.6,
47,0,0.9,0.55,89.4,85.6,
49,0,1.3,0.157,89.4,85.2,
40,0,1.0,0.133,89.4,85.4,
39,0,1.1,0.144,89.4,85.6,
40,0,1.0,0.145,89.6,85.9,
41,0,1.1,0.149,89.6,86.3,
43,0,1.1,0.152,89.8,86.5,
42,0,1.0,0.158,90.0,86.8,
43,0,1.1,0.161,90.0,86.9,
42,0,1.0,0.162,90.3,87.2,
44,0,1.1,0.162,90.3,87.3,
43,0,1.0,0.166,90.5,87.7,
46,0,1.0,0.166,90.7,87.8,
45,0,1.0,0.166,90.7,88.1,
45,0,1.0,0.166,90.9,88.2,
45,0,1.1,0.168,91.0,88.6,
45,0,1.1,0.163,91.2,88.7,
45,0,1.0,0.166,91.2,88.7,
45,0,1.1,0.165,91.4,89.0,
49,0,1.1,0.167,91.4,89.2,
47,0,1.0,0.165,91.5,89.2,
45,0,1.1,0.17,91.6,89.5,
46,0,1.0,0.168,91.6,89.6,
47,0,1.1,0.177,91.8,89.6,
57,0,1.1,0.193,91.9,89.6,
43,0,1.0,0.192,91.9,89.0,
45,0,1.0,0.188,91.8,88.4,
44,0,0.8,0.194,91.6,87.9,
43,0,1.1,0.194,91.4,87.5,
42,0,1.0,0.193,91.3,87.3,
45,0,1.0,0.198,91.2,87.0,
45,0,1.1,0.191,91.0,86.9,
45,0,1.0,0.182,90.9,86.6,
44,0,1.1,0.193,90.7,86.5,
46,0,1.0,0.201,90.6,86.5,
46,0,0.8,0.195,90.5,86.1,
47,0,1.0,0.197,90.3,86.0,
49,0,1.0,0.192,90.3,86.0,
49,0,1.0,0.197,90.2,86.0,
48,0,1.1,0.19,90.0,86.0,
50,0,1.0,0.198,90.0,86.0,
48,0,1.4,0.44,89.8,86.0,
44,0,1.1,0.612,89.8,86.0,
46,0,1.0,0.682,89.8,86.3,
46,0,0.7,0.688,89.8,86.8,
46,0,1.2,0.75,89.8,86.9,
44,0,1.2,0.63,89.8,87.2,
44,0,1.0,0.556,89.8,87.0,
43,0,1.1,0.557,90.0,86.9,
45,0,1.0,0.535,89.9,86.6,
45,0,1.0,0.541,89.8,86.5,
46,0,1.1,0.506,89.8,86.5,
47,0,1.1,0.497,89.8,86.5,
46,0,1.0,0.503,89.6,86.1,
46,0,1.1,0.497,89.6,86.0,
46,0,0.9,0.488,89.4,86.0,
52,0,1.3,0.469,89.4,86.0,
71,0,1.4,0.363,89.2,85.7,
54,0,1.1,0.326,88.9,85.2,
48,0,1.1,0.319,88.8,85.1,
47,0,1.1,0.31,88.7,84.8,
46,0,1.1,0.31,88.6,84.7,
48,0,1.0,0.313,88.5,84.7,
47,0,1.1,0.316,88.4,84.3,
46,0,1.1,0.316,88.2,84.2,
43,0,1.1,0.308,88.2,84.2,
46,0,1.4,0.275,88.1,84.2,
45,0,1.1,0.0653,87.9,84.2,
45,0,1.0,0.0876,87.8,83.9,
44,0,1.1,0.0919,87.8,83.8,
43,0,1.1,0.0928,87.6,83.8,
42,0,1.1,0.0897,87.5,83.4,
44,0,1.0,0.0889,87.4,83.3,
44,0,1.3,0.109,87.3,83.3,
65,0,1.1,0.223,87.1,83.3,
57,0,1.2,0.272,87.1,83.0,
46,0,1.0,0.306,87.0,82.8,
44,0,1.1,0.325,86.9,82.5,
47,0,1.0,0.352,86.9,82.4,
46,0,1.0,0.335,86.7,82.4,
47,0,1.1,0.358,86.7,82.4,
47,0,1.0,0.35,86.6,82.4,
47,0,1.1,0.351,86.5,82.4,
48,0,1.0,0.338,86.4,82.4,
48,0,1.0,0.35,86.2,82.4,
47,0,1.0,0.338,86.2,82.1,
48,0,1.3,0.323,86.1,82.0,
43,0,1.4,0.314,86.0,82.0,
58,0,1.0,0.443,86.2,82.0,
46,0,1.0,0.462,86.3,82.3,
47,0,1.1,0.401,86.5,82.7,
45,0,1.1,0.304,86.5,82.8,
46,0,1.0,0.294,86.5,82.8,
46,0,1.1,0.292,86.5,82.8,
44,0,1.1,0.284,86.4,82.5,
46,0,1.0,0.285,86.2,82.4,
44,0,1.1,0.271,86.2,82.4,
41,0,1.1,0.255,86.2,82.4,
42,0,1.1,0.25,86.0,82.1,
48,0,1.0,0.238,86.0,82.0,
47,0,1.1,0.247,86.0,82.0,
47,0,1.1,0.239,85.8,82.0,
44,0,1.0,0.235,85.8,82.0,
46,0,1.1,0.235,85.8,82.0,
44,0,1.1,0.238,85.6,81.6,
51,0,1.0,0.242,85.5,81.5,
48,0,1.1,0.236,85.5,81.5,
45,0,1.1,0.234,85.5,81.5,
43,0,1.0,0.231,85.4,81.5,
46,0,1.1,0.233,85.3,81.5,
49,0,1.1,0.236,85.3,81.5,
46,0,1.0,0.234,85.3,81.5,
44,0,1.1,0.242,85.3,81.5,
47,0,1.0,0.236,85.1,81.5,
57,0,1.4,0.35,85.1,81.5,
40,0,1.1,0.404,85.2,81.5,
42,0,1.0,0.457,85.3,81.8,
41,0,1.1,0.424,85.4,82.0,
43,0,1.1,0.491,85.5,82.3,
73,0,1.0,0.48,85.8,82.7,
None,0,1.1,0.456,85.9,82.8,
43,0,1.0,0.498,86.1,83.2,
45,0,1.0,0.505,86.3,83.3,
46,0,1.1,0.521,86.5,83.6,
68,0,1.5,0.118,86.5,83.8,
52,0,1.1,0.126,86.7,83.8,
48,0,1.1,0.216,87.0,83.8,
48,0,1.6,0.237,87.2,83.4,
None,0,1.2,0.000463,85.5,83.3,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
59,0,1.3,0.000488,80.0,72.1,
66,0,1.6,0.000601,82.0,72.6,
None,0,2.0,0.000691,83.8,74.2,
137,0,3.9,0.000673,85.2,75.8,
None,40,6.9,0.000673,86.2,77.1,
None,0,4.7,0.000643,86.7,78.3,
None,0,4.6,0.00068,87.0,79.2,
None,20,3.1,0.00064,87.3,80.1,
None,17,2.7,0.000647,87.6,80.8,
None,20,2.7,0.000677,87.7,81.2,
85,0,2.1,0.000649,87.9,81.7,
88,0,2.1,0.000676,88.0,82.1,
None,0,2.2,0.000636,88.0,82.4,
None,0,2.2,0.000656,88.1,83.0,
None,0,2.2,0.000558,88.2,83.8,
None,0,2.4,0.00057,88.2,83.4,
None,0,3.5,0.000657,87.8,82.5,
None,0,6.6,0.000662,87.4,81.2,
None,0,6.4,0.000703,86.6,79.6,
None,0,6.4,0.000683,86.0,78.6,
None,0,6.5,0.000686,85.4,78.5,
None,0,6.0,0.000678,84.7,78.4,
None,0,6.3,0.000759,84.2,77.7,
92,0,5.4,0.000731,84.0,79.0,
91,0,6.1,0.000999,84.1,82.2,
None,91,5.9,0.00089,84.5,83.2,
80,25,2.7,0.000797,84.9,82.0,
85,0,1.8,0.00124,85.4,81.7,
86,0,2.3,0.00187,85.8,82.0,
88,0,2.0,0.00143,86.3,82.0,
83,0,2.0,0.001,86.7,82.0,
74,0,1.8,0.000738,87.0,82.0,
76,0,1.9,0.000684,87.3,82.0,
77,0,1.8,0.000712,87.4,82.0,
71,0,2.0,0.000686,87.4,82.0,
73,0,1.9,0.000623,87.4,82.0,
64,0,1.7,0.000678,87.5,82.0,
69,0,1.9,0.000648,87.3,82.0,
71,0,1.7,0.000642,87.6,82.0,
71,0,1.8,0.000648,87.3,82.1,
69,0,2.2,0.000693,87.5,82.4,
73,0,2.2,0.000658,87.6,82.4,
None,0,2.0,0.000623,87.6,82.4,
None,0,1.9,0.000603,87.6,82.4,
None,0,2.0,0.000591,87.6,82.6,
82,0,2.0,0.000614,87.7,82.8,
65,0,2.0,0.000624,87.6,82.8,
68,0,2.0,0.000623,87.6,82.8,
77,0,1.8,0.000591,87.7,82.8,
72,0,1.7,0.000607,87.6,82.8,
None,0,2.3,0.000625,87.8,82.8,
None,0,2.2,0.00061,87.8,82.8,
None,0,2.1,0.000652,87.9,82.8,
67,0,1.6,0.000613,88.0,83.0,
72,0,1.9,0.000593,87.8,83.3,
76,0,2.1,0.000642,87.9,83.3,
None,84,4.7,0.000615,87.8,83.3,
63,16,2.3,0.000612,87.5,82.9,
60,10,1.7,0.000604,87.4,81.8,
None,71,4.6,0.000622,87.1,81.1,
72,0,2.1,0.000646,86.6,80.7,
73,0,2.0,0.000642,86.3,79.8,
None,0,1.7,0.000619,85.9,78.9,
70,0,2.3,0.000656,85.6,78.5,
None,28,2.9,0.000697,85.2,79.2,
None,0,2.9,0.000672,85.1,79.3,
None,0,2.8,0.00063,84.7,78.2,
None,0,2.5,0.000646,84.4,76.9,
None,0,5.2,0.000614,83.9,76.7,
None,0,6.4,0.000698,83.6,77.8,
None,0,6.3,0.00104,83.5,78.5,
None,0,6.3,0.00161,83.0,77.9,
None,96,6.4,0.00555,82.5,76.6,
None,66,6.3,0.0806,81.7,76.4,
None,7,2.6,0.182,81.5,76.1,
74,0,1.6,0.416,81.8,76.3,
72,0,1.7,0.56,82.3,76.7,
79,0,1.7,0.777,83.0,77.2,
75,0,1.7,0.763,83.7,77.6,
71,0,1.8,1.26,84.1,78.1,
None,0,1.6,1.47,84.3,78.7,
73,0,1.8,1.24,84.4,79.4,
68,0,1.9,1.16,84.6,79.7,
69,0,1.7,1.13,84.8,79.9,
68,0,1.6,0.827,85.2,80.2,
67,0,1.4,0.317,85.3,80.3,
67,0,1.6,0.131,85.3,80.6,
69,0,1.6,0.371,85.5,80.8,
72,0,1.8,0.472,85.6,81.2,
69,0,1.8,0.604,86.0,81.5,
71,0,1.7,0.405,86.6,81.7,
77,0,1.4,0.266,86.7,82.1,
68,0,1.7,0.221,86.8,82.4,
71,0,1.7,0.248,87.0,82.4,
77,0,1.7,0.201,87.2,82.4,
71,0,1.6,0.166,87.2,82.6,
68,0,1.7,0.0624,87.2,82.8,
72,0,1.3,0.066,87.3,82.8,
74,0,1.5,0.0693,87.5,82.8,
68,0,1.5,0.052,87.5,82.8,
61,0,1.8,0.0217,87.5,83.2,
65,0,1.8,0.014,87.7,83.6,
71,0,1.7,0.0143,87.8,83.3,
70,0,1.4,0.0133,88.0,83.3,
70,0,1.6,0.0116,88.0,83.5,
66,0,1.1,0.00862,88.0,83.8,
64,0,1.4,0.0111,88.2,83.8,
67,0,1.7,0.00947,88.3,83.8,
71,0,1.7,0.000962,88.5,83.8,
72,0,1.7,0.00109,88.7,83.9,
58,0,1.9,0.000823,88.7,84.2,
62,0,2.0,0.000734,88.8,84.2,
66,0,1.8,0.000759,88.7,84.2,
72,0,1.7,0.00072,88.8,84.2,
68,0,1.8,0.000775,88.8,84.2,
62,0,1.8,0.00118,88.9,84.2,
65,0,1.9,0.00108,88.9,84.2,
60,0,1.6,0.000829,88.7,84.2,
51,0,1.7,0.000717,88.9,84.2,
61,0,1.8,0.000665,89.1,84.4,
70,0,1.7,0.000684,89.1,84.7,
65,0,1.5,0.00069,89.1,84.7,
59,0,1.3,0.000656,89.1,84.7,
65,0,1.4,0.000663,89.3,84.7,
57,0,1.4,0.00067,89.1,84.7,
54,0,1.1,0.000665,88.9,84.8,
60,0,1.2,0.000636,89.1,85.1,
55,0,1.3,0.000644,89.2,85.1,
58,10,2.4,0.00102,89.4,84.9,
None,99,5.0,0.000924,89.3,84.5,
None,16,2.3,0.000903,89.1,84.0,
88,0,1.7,0.000793,88.8,83.6,
71,0,1.7,0.000704,88.5,83.1,
44,0,1.1,0.000733,88.5,82.8,
46,0,1.0,0.000617,88.3,82.8,
46,0,1.1,0.000643,88.2,82.8,
46,0,1.1,0.000685,88.0,82.7,
47,0,1.2,0.000666,87.9,82.4,
49,0,1.0,0.00068,87.8,82.4,
53,0,1.1,0.000706,87.7,82.4,
58,0,1.0,0.00071,87.6,82.4,
48,0,1.1,0.000725,87.4,82.2,
49,0,1.0,0.000676,87.3,82.0,
49,0,1.1,0.000675,87.1,82.0,
49,0,1.0,0.000665,87.0,82.0,
49,0,1.1,0.00068,86.9,82.0,
50,0,1.0,0.000665,86.7,81.8,
50,0,1.1,0.000675,86.7,81.5,
51,0,1.1,0.00067,86.5,81.5,
48,0,1.1,0.000683,86.5,81.5,
57,0,1.0,0.000659,86.3,81.5,
50,0,1.1,0.000649,86.2,81.3,
50,0,2.0,0.000696,86.2,81.2,
None,12,2.4,0.0007,86.0,81.5,
None,0,2.0,0.000708,85.9,81.3,
None,13,2.5,0.000721,85.9,81.1,
None,39,3.5,0.000696,85.8,80.9,
None,0,2.1,0.000689,85.5,80.4,
63,0,1.9,0.000598,85.5,80.3,
60,0,1.9,0.000615,85.4,80.6,
57,0,1.5,0.000655,85.5,80.8,
58,0,1.8,0.000616,85.5,81.2,
55,0,1.5,0.000589,85.6,81.5,
61,0,1.6,0.000624,85.8,81.7,
61,0,1.5,0.000581,85.9,82.0,
58,0,1.5,0.000638,85.8,82.0,
62,0,1.8,0.000597,86.0,82.1,
55,0,1.7,0.000594,86.0,82.4,
63,0,1.7,0.00057,86.2,82.4,
69,0,1.7,0.000557,86.2,82.4,
66,0,1.9,0.000608,86.2,82.4,
64,0,2.0,0.000665,86.2,82.6,
None,0,1.8,0.000625,86.2,82.8,
58,0,1.8,0.000596,86.3,82.8,
None,0,1.5,0.000593,86.4,82.8,
66,0,1.8,0.000547,86.5,82.8,
60,0,1.7,0.000599,86.4,82.8,
58,0,1.3,0.000584,86.4,82.8,
67,0,1.7,0.000618,86.5,82.8,
None,0,1.9,0.000582,86.5,83.0,
61,0,1.8,0.000586,86.5,83.1,
68,0,2.0,0.000619,86.5,82.8,
62,0,1.9,0.000597,86.5,83.0,
None,0,2.2,0.00067,86.5,83.1,
None,0,2.1,0.000638,86.5,82.8,
56,0,1.9,0.0006,86.5,82.8,
58,0,1.8,0.00062,86.5,82.8,
64,0,1.8,0.000598,86.5,83.0,
68,0,1.8,0.000585,86.5,83.3,
None,0,2.1,0.000631,86.5,83.3,
None,0,2.0,0.000631,86.5,83.1,
None,0,1.6,0.000587,86.5,83.0,
None,0,1.8,0.000643,86.5,83.3,
84,0,1.8,0.000617,86.5,83.3,
None,0,2.0,0.000631,86.5,83.3,
None,0,1.8,0.000579,86.7,83.3,
71,0,1.7,0.000561,86.7,83.5,
None,0,2.0,0.000655,86.5,83.8,
None,0,1.9,0.000617,86.7,83.8,
None,0,1.9,0.00062,86.7,83.8,
None,0,2.1,0.000608,86.9,83.9,
52,0,2.0,0.000652,86.9,84.0,
62,0,1.9,0.000591,87.0,83.8,
None,0,2.0,0.000613,87.1,83.8,
None,0,2.0,0.000582,87.0,83.9,
64,0,1.9,0.00059,86.9,84.0,
58,0,1.5,0.000574,87.0,83.9,
59,0,1.5,0.000579,87.1,84.4,
57,0,1.8,0.000567,87.2,84.5,
None,0,1.9,0.000597,87.1,84.2,
None,0,1.9,0.000585,87.1,84.2,
68,0,1.7,0.000598,87.1,84.2,
62,0,2.0,0.00062,87.1,84.2,
59,0,2.0,0.000641,87.2,84.2,
60,0,1.8,0.000585,87.4,84.0,
55,0,2.0,0.000581,87.4,83.8,
59,0,2.1,0.000624,87.2,83.8,
None,0,2.1,0.00066,86.9,83.8,
52,0,1.6,0.000652,86.6,83.6,
61,0,1.9,0.000693,86.4,83.3,
70,0,1.9,0.000652,86.2,83.3,
None,0,2.0,0.000654,86.4,83.3,
53,0,1.8,0.000641,86.2,83.3,
64,0,2.2,0.000655,86.5,83.3,
64,0,1.9,0.000599,86.5,83.3,
None,0,2.0,0.000644,86.4,83.3,
61,0,1.5,0.000627,86.2,83.1,
68,0,1.8,0.000612,86.0,82.8,
57,0,1.9,0.000601,86.0,82.8,
None,0,2.0,0.000625,86.0,83.0,
None,0,2.0,0.000674,86.0,83.3,
None,0,2.1,0.000625,86.0,83.1,
58,0,1.6,0.000628,86.2,82.8,
None,0,2.1,0.000609,86.2,83.0,
None,0,2.3,0.000586,86.2,83.3,
None,0,2.3,0.000684,86.2,83.1,
None,0,2.1,0.000684,86.2,83.0,
None,0,2.0,0.000691,86.1,83.5,
None,0,2.0,0.000685,86.0,83.8,
None,0,2.3,0.000673,86.2,83.6,
None,47,3.5,0.000681,86.2,83.1,
None,0,2.1,0.00065,86.2,82.5,
None,0,2.2,0.00066,86.0,81.6,
None,27,2.8,0.000681,85.5,80.5,
None,0,2.0,0.000689,84.9,79.5,
68,0,1.9,0.000672,84.6,78.9,
75,0,1.8,0.000646,84.3,78.0,
88,0,1.8,0.000686,83.7,77.1,
85,0,1.9,0.000684,83.2,76.4,
71,0,1.8,0.000679,82.9,75.9,
50,0,2.0,0.000672,82.7,75.5,
None,0,1.9,0.000643,82.1,75.4,
None,0,2.0,0.000647,82.0,75.5,
80,0,2.0,0.000633,81.8,75.6,
None,53,3.5,0.000686,81.4,75.9,
None,96,5.0,0.000567,81.4,75.5,
54,21,2.5,0.00064,80.9,75.2,
59,0,1.8,0.000652,80.6,75.4,
None,0,1.6,0.000683,80.9,75.8,
50,0,1.6,0.00062,81.4,76.3,
51,0,1.8,0.000606,81.3,76.7,
52,0,1.8,0.000628,81.3,77.2,
52,0,1.8,0.000646,81.3,77.6,
84,0,1.9,0.000668,81.3,78.1,
53,0,1.7,0.000677,81.7,78.3,
53,0,1.3,0.000735,82.0,78.5,
53,0,1.5,0.000668,82.2,78.8,
54,0,1.8,0.000664,82.4,79.0,
63,0,1.6,0.0007,82.2,79.2,
68,0,1.9,0.000662,82.3,79.2,
59,0,1.6,0.00067,82.5,79.2,
62,0,1.6,0.000639,82.8,79.4,
58,0,1.5,0.000663,82.7,79.7,
62,0,1.4,0.000661,82.6,79.7,
60,0,1.5,0.000649,82.6,79.9,
58,0,1.4,0.000644,82.8,80.2,
59,0,1.8,0.000627,83.0,80.2,
63,0,1.7,0.000613,83.0,80.2,
59,0,1.5,0.000591,83.1,80.2,
None,0,2.0,0.000666,82.9,80.2,
None,0,1.6,0.000617,82.9,80.2,
None,0,1.7,0.000695,82.9,80.2,
63,0,1.7,0.000635,83.0,80.2,
57,0,1.5,0.000601,83.1,80.2,
60,0,1.7,0.000654,83.1,80.2,
66,0,1.9,0.000631,83.2,80.2,
63,0,1.7,0.000598,83.3,80.2,
59,0,1.5,0.000595,83.2,80.3,
61,0,1.4,0.000585,83.1,80.6,
59,0,1.6,0.000585,83.3,80.6,
67,0,1.6,0.000608,83.3,80.8,
58,0,1.9,0.000626,83.3,81.1,
None,17,2.6,0.000678,83.2,81.1,
49,0,1.7,0.000629,83.5,80.9,
54,0,1.7,0.000622,83.5,80.6,
57,0,1.8,0.00061,83.5,80.6,
64,0,1.9,0.000615,83.5,80.4,
66,0,1.9,0.000606,83.5,80.2,
64,0,1.6,0.000592,83.6,80.2,
59,0,1.6,0.000608,83.7,80.2,
None,0,1.8,0.000593,83.5,80.3,
None,0,2.2,0.000627,83.5,80.6,
57,0,1.7,0.000634,83.5,80.6,
57,0,1.4,0.000638,83.8,80.6,
64,0,1.9,0.000622,83.8,80.6,
55,0,2.0,0.000601,83.8,80.6,
56,0,1.7,0.000641,83.8,80.4,
59,0,1.8,0.00064,83.9,80.2,
71,0,1.9,0.000616,83.9,80.2,
68,0,1.8,0.000617,83.8,80.2,
68,0,1.6,0.00062,83.8,80.2,
54,0,1.3,0.000605,84.0,80.3,
56,0,1.7,0.000615,84.0,80.6,
55,0,1.6,0.000645,83.8,80.6,
62,0,1.8,0.000645,83.8,80.6,
65,0,1.6,0.000641,83.9,80.6,
56,0,1.6,0.000616,83.8,80.6,
58,0,1.4,0.000602,83.5,80.6,
54,0,1.3,0.000591,83.5,80.6,
51,0,1.5,0.000596,83.5,80.6,
54,0,1.7,0.00059,83.7,80.6,
54,0,1.5,0.000585,83.8,80.6,
52,0,1.6,0.000583,83.7,80.6,
57,0,1.8,0.00059,83.6,80.6,
58,0,1.4,0.000572,83.8,80.6,
59,0,1.6,0.000597,83.5,80.6,
56,0,1.3,0.000594,83.5,80.6,
57,0,1.7,0.000638,83.3,80.6,
57,0,1.7,0.000646,83.3,80.6,
54,0,1.7,0.000642,83.1,80.6,
None,0,1.6,0.000671,83.1,80.4,
69,0,1.4,0.000585,83.3,80.2,
56,0,1.3,0.000588,83.3,80.2,
57,0,1.8,0.000593,83.1,80.2,
None,0,1.8,0.000613,83.1,80.2,
84,0,1.8,0.000644,83.0,80.2,
59,0,1.7,0.000656,82.9,80.2,
58,0,1.4,0.000621,82.9,80.2,
60,0,1.4,0.000603,82.9,80.2,
73,13,2.1,0.000635,83.1,80.0,
54,0,1.7,0.000593,83.1,79.7,
58,0,1.7,0.00062,83.1,79.7,
69,0,1.7,0.000648,83.1,79.7,
59,0,1.4,0.000596,83.1,79.7,
56,0,1.8,0.000582,83.1,79.7,
60,0,1.7,0.000625,83.2,79.7,
60,0,1.8,0.000639,83.2,79.7,
58,0,1.7,0.00061,83.1,79.7,
52,0,1.9,0.000623,83.1,79.7,
None,0,2.3,0.000651,83.1,79.7,
None,0,2.4,0.000645,83.0,79.7,
None,36,3.6,0.000669,83.0,79.3,
None,71,5.5,0.000692,82.5,78.0,
None,0,2.4,0.00063,81.5,76.1,
None,0,3.0,0.000518,78.7,73.2,
None,0,2.5,0.00051,77.8,70.0,
None,0,4.9,0.000516,77.4,68.1,
None,69,6.2,0.000516,76.7,67.9,
None,50,5.8,0.000508,76.6,69.0,
None,52,3.7,0.00052,76.8,70.4,
None,0,2.5,0.000536,77.2,71.5,
None,0,2.4,0.000507,77.5,72.4,
None,0,2.2,0.000551,77.9,73.3,
None,105,5.3,0.000506,78.2,74.0,
None,102,5.2,0.000564,78.3,74.5,
61,1,1.8,0.000657,79.0,75.1,
62,0,1.9,0.000682,79.5,75.8,
None,0,2.3,0.000614,79.9,76.3,
None,45,3.6,0.000606,79.9,76.6,
None,76,4.5,0.000606,79.8,76.4,
None,25,2.8,0.000626,79.6,76.1,
None,0,2.1,0.000654,79.8,75.9,
None,0,2.2,0.000593,80.1,75.7,
None,0,2.2,0.000656,80.2,75.7,
None,9,2.6,0.000613,80.8,75.7,
None,0,2.1,0.000659,80.9,75.8,
None,0,2.4,0.00062,80.6,76.1,
None,13,2.4,0.000623,80.2,75.9,
None,32,2.7,0.000598,79.8,75.7,
None,52,3.8,0.000614,79.7,75.5,
None,0,1.9,0.000583,79.5,75.0,
None,0,1.9,0.000644,79.5,74.8,
None,0,2.0,0.000659,79.4,74.8,
56,0,2.0,0.000679,79.8,74.8,
None,0,2.0,0.000644,79.6,74.8,
65,0,2.1,0.000687,80.4,74.8,
64,0,1.9,0.000699,80.7,74.9,
None,0,2.3,0.000703,80.8,75.2,
None,0,2.2,0.000695,80.3,75.2,
None,0,1.9,0.000658,80.1,75.2,
75,0,2.1,0.000666,80.6,75.2,
None,0,2.2,0.000696,80.8,75.4,
None,0,2.0,0.000687,80.9,75.7,
None,39,3.2,0.00072,80.3,75.7,
None,32,3.1,0.000693,79.9,75.5,
64,0,1.8,0.000706,79.7,75.2,
63,0,1.7,0.000697,80.0,75.2,
62,0,1.7,0.0007,80.5,75.2,
68,14,2.0,0.000714,80.8,75.2,
None,30,3.0,0.000714,80.8,75.2,
None,0,2.2,0.000718,80.7,75.4,
None,20,2.6,0.000695,81.1,75.7,
None,0,2.3,0.000689,81.1,75.8,
None,27,2.7,0.000714,81.7,76.1,
None,0,2.4,0.000731,81.7,76.1,
None,31,2.9,0.000699,82.2,76.3,
None,38,4.0,0.000712,82.6,76.6,
None,11,2.7,0.000741,82.8,76.7,
None,0,2.2,0.000719,83.0,77.2,
None,8,2.6,0.00078,83.4,77.5,
None,0,2.2,0.000775,83.6,77.5,
None,0,2.1,0.000802,83.8,77.5,
73,0,2.1,0.000753,84.2,77.6,
None,6,2.3,0.00065,84.0,77.9,
89,5,2.1,0.000674,84.0,77.9,
None,13,2.4,0.000706,84.4,77.9,
None,0,2.3,0.000696,84.3,77.9,
